"Timestamp","Artist Letter","Picture Number","Correct (1 for yes, 0 for no)"
"2021/04/06 3:03:43 PM AST","I","4","0"
"2021/04/06 3:03:43 PM AST","I","4","0"
"2021/04/06 3:03:43 PM AST","I","4","0"
"2021/04/06 3:03:43 PM AST","I","4","0"
"2021/04/06 3:03:44 PM AST","I","4","0"
"2021/04/06 3:03:44 PM AST","I","4","0"
"2021/04/06 3:03:44 PM AST","I","4","0"
"2021/04/06 3:03:44 PM AST","I","4","0"
"2021/04/06 3:03:44 PM AST","I","4","0"
"2021/04/06 3:03:44 PM AST","I","4","0"
"2021/04/06 3:03:44 PM AST","I","4","0"
"2021/04/06 3:03:45 PM AST","I","4","0"
"2021/04/06 3:03:45 PM AST","I","4","0"
"2021/04/06 3:03:45 PM AST","I","4","0"
"2021/04/06 3:03:45 PM AST","I","4","0"
"2021/04/06 3:03:45 PM AST","I","4","0"
"2021/04/06 3:03:46 PM AST","I","4","0"
"2021/04/06 3:03:46 PM AST","I","4","0"
"2021/04/06 3:03:46 PM AST","I","4","0"
"2021/04/06 3:03:47 PM AST","I","4","0"
"2021/04/06 3:03:49 PM AST","I","4","0"
"2021/04/06 3:03:59 PM AST","J","1","0"
"2021/04/06 3:03:59 PM AST","J","1","0"
"2021/04/06 3:04:00 PM AST","J","1","0"
"2021/04/06 3:04:00 PM AST","J","1","0"
"2021/04/06 3:04:00 PM AST","J","1","0"
"2021/04/06 3:04:00 PM AST","J","1","0"
"2021/04/06 3:04:00 PM AST","J","1","0"
"2021/04/06 3:04:00 PM AST","J","1","0"
"2021/04/06 3:04:00 PM AST","J","1","0"
"2021/04/06 3:04:00 PM AST","J","1","0"
"2021/04/06 3:04:00 PM AST","J","1","0"
"2021/04/06 3:04:00 PM AST","J","1","0"
"2021/04/06 3:04:01 PM AST","J","1","0"
"2021/04/06 3:04:01 PM AST","J","1","0"
"2021/04/06 3:04:01 PM AST","J","1","0"
"2021/04/06 3:04:01 PM AST","J","1","0"
"2021/04/06 3:04:01 PM AST","J","1","0"
"2021/04/06 3:04:01 PM AST","J","1","0"
"2021/04/06 3:04:01 PM AST","J","1","0"
"2021/04/06 3:04:01 PM AST","J","1","0"
"2021/04/06 3:04:01 PM AST","J","1","0"
"2021/04/06 3:04:01 PM AST","J","1","0"
"2021/04/06 3:04:02 PM AST","J","1","0"
"2021/04/06 3:04:02 PM AST","J","1","0"
"2021/04/06 3:04:02 PM AST","J","1","0"
"2021/04/06 3:04:02 PM AST","J","1","0"
"2021/04/06 3:04:02 PM AST","J","1","0"
"2021/04/06 3:04:02 PM AST","J","1","0"
"2021/04/06 3:04:02 PM AST","J","1","0"
"2021/04/06 3:04:02 PM AST","J","1","0"
"2021/04/06 3:04:02 PM AST","J","1","0"
"2021/04/06 3:04:02 PM AST","J","1","0"
"2021/04/06 3:04:02 PM AST","J","1","0"
"2021/04/06 3:04:02 PM AST","J","1","0"
"2021/04/06 3:04:02 PM AST","J","1","0"
"2021/04/06 3:04:03 PM AST","J","1","0"
"2021/04/06 3:04:03 PM AST","J","1","0"
"2021/04/06 3:04:03 PM AST","J","1","0"
"2021/04/06 3:04:03 PM AST","J","1","0"
"2021/04/06 3:04:03 PM AST","J","1","0"
"2021/04/06 3:04:03 PM AST","J","1","0"
"2021/04/06 3:04:03 PM AST","J","1","0"
"2021/04/06 3:04:04 PM AST","J","1","0"
"2021/04/06 3:04:04 PM AST","J","1","0"
"2021/04/06 3:04:05 PM AST","J","1","0"
"2021/04/06 3:04:07 PM AST","J","1","0"
"2021/04/06 3:04:14 PM AST","J","2","1"
"2021/04/06 3:04:14 PM AST","J","2","1"
"2021/04/06 3:04:15 PM AST","J","2","1"
"2021/04/06 3:04:15 PM AST","J","2","1"
"2021/04/06 3:04:15 PM AST","J","2","1"
"2021/04/06 3:04:15 PM AST","J","2","1"
"2021/04/06 3:04:15 PM AST","J","2","1"
"2021/04/06 3:04:15 PM AST","J","2","1"
"2021/04/06 3:04:15 PM AST","J","2","1"
"2021/04/06 3:04:15 PM AST","J","2","0"
"2021/04/06 3:04:15 PM AST","J","2","1"
"2021/04/06 3:04:15 PM AST","J","2","1"
"2021/04/06 3:04:16 PM AST","J","2","1"
"2021/04/06 3:04:16 PM AST","J","2","1"
"2021/04/06 3:04:16 PM AST","J","2","1"
"2021/04/06 3:04:16 PM AST","J","2","1"
"2021/04/06 3:04:16 PM AST","J","2","1"
"2021/04/06 3:04:16 PM AST","J","2","1"
"2021/04/06 3:04:16 PM AST","J","2","0"
"2021/04/06 3:04:16 PM AST","J","2","1"
"2021/04/06 3:04:16 PM AST","J","2","1"
"2021/04/06 3:04:16 PM AST","J","2","1"
"2021/04/06 3:04:16 PM AST","J","2","1"
"2021/04/06 3:04:16 PM AST","J","2","1"
"2021/04/06 3:04:17 PM AST","J","2","1"
"2021/04/06 3:04:17 PM AST","J","2","1"
"2021/04/06 3:04:17 PM AST","J","2","1"
"2021/04/06 3:04:17 PM AST","J","2","1"
"2021/04/06 3:04:17 PM AST","J","2","1"
"2021/04/06 3:04:17 PM AST","J","2","1"
"2021/04/06 3:04:17 PM AST","J","2","1"
"2021/04/06 3:04:17 PM AST","J","2","1"
"2021/04/06 3:04:17 PM AST","J","2","1"
"2021/04/06 3:04:17 PM AST","J","2","1"
"2021/04/06 3:04:18 PM AST","J","2","0"
"2021/04/06 3:04:18 PM AST","J","2","1"
"2021/04/06 3:04:18 PM AST","J","2","0"
"2021/04/06 3:04:18 PM AST","J","2","1"
"2021/04/06 3:04:18 PM AST","J","2","0"
"2021/04/06 3:04:18 PM AST","J","2","0"
"2021/04/06 3:04:18 PM AST","J","2","1"
"2021/04/06 3:04:19 PM AST","J","2","0"
"2021/04/06 3:04:19 PM AST","J","2","1"
"2021/04/06 3:04:19 PM AST","J","2","1"
"2021/04/06 3:04:19 PM AST","J","2","1"
"2021/04/06 3:04:33 PM AST","J","3","1"
"2021/04/06 3:04:33 PM AST","J","3","0"
"2021/04/06 3:04:33 PM AST","J","3","0"
"2021/04/06 3:04:34 PM AST","J","3","0"
"2021/04/06 3:04:34 PM AST","J","3","0"
"2021/04/06 3:04:34 PM AST","J","3","0"
"2021/04/06 3:04:34 PM AST","J","3","0"
"2021/04/06 3:04:34 PM AST","J","3","0"
"2021/04/06 3:04:35 PM AST","J","3","0"
"2021/04/06 3:04:35 PM AST","J","3","0"
"2021/04/06 3:04:35 PM AST","J","3","0"
"2021/04/06 3:04:35 PM AST","J","3","0"
"2021/04/06 3:04:35 PM AST","J","3","0"
"2021/04/06 3:04:35 PM AST","J","3","0"
"2021/04/06 3:04:35 PM AST","J","3","0"
"2021/04/06 3:04:35 PM AST","J","3","0"
"2021/04/06 3:04:35 PM AST","J","3","0"
"2021/04/06 3:04:35 PM AST","J","3","0"
"2021/04/06 3:04:36 PM AST","J","3","0"
"2021/04/06 3:04:36 PM AST","J","3","0"
"2021/04/06 3:04:36 PM AST","J","3","0"
"2021/04/06 3:04:36 PM AST","J","3","0"
"2021/04/06 3:04:36 PM AST","J","3","0"
"2021/04/06 3:04:36 PM AST","J","3","0"
"2021/04/06 3:04:36 PM AST","J","3","0"
"2021/04/06 3:04:36 PM AST","J","3","0"
"2021/04/06 3:04:36 PM AST","J","3","0"
"2021/04/06 3:04:36 PM AST","J","3","0"
"2021/04/06 3:04:36 PM AST","J","3","0"
"2021/04/06 3:04:36 PM AST","J","3","0"
"2021/04/06 3:04:37 PM AST","J","3","0"
"2021/04/06 3:04:37 PM AST","J","3","0"
"2021/04/06 3:04:37 PM AST","J","3","0"
"2021/04/06 3:04:37 PM AST","J","3","0"
"2021/04/06 3:04:37 PM AST","J","3","0"
"2021/04/06 3:04:38 PM AST","J","3","0"
"2021/04/06 3:04:38 PM AST","J","3","0"
"2021/04/06 3:04:38 PM AST","J","3","0"
"2021/04/06 3:04:39 PM AST","J","3","0"
"2021/04/06 3:04:39 PM AST","J","3","0"
"2021/04/06 3:04:40 PM AST","J","3","0"
"2021/04/06 3:04:40 PM AST","J","3","0"
"2021/04/06 3:04:41 PM AST","J","3","0"
"2021/04/06 3:04:41 PM AST","J","3","0"
"2021/04/06 3:04:42 PM AST","J","3","0"
"2021/04/06 3:04:44 PM AST","J","4","0"
"2021/04/06 3:04:52 PM AST","J","4","0"
"2021/04/06 3:04:52 PM AST","J","4","0"
"2021/04/06 3:04:52 PM AST","J","4","0"
"2021/04/06 3:04:52 PM AST","J","4","1"
"2021/04/06 3:04:53 PM AST","J","4","0"
"2021/04/06 3:04:53 PM AST","J","4","0"
"2021/04/06 3:04:53 PM AST","J","4","0"
"2021/04/06 3:04:53 PM AST","J","4","0"
"2021/04/06 3:04:53 PM AST","J","4","0"
"2021/04/06 3:04:53 PM AST","J","4","0"
"2021/04/06 3:04:53 PM AST","J","4","1"
"2021/04/06 3:04:53 PM AST","J","4","0"
"2021/04/06 3:04:53 PM AST","J","4","1"
"2021/04/06 3:04:54 PM AST","J","4","0"
"2021/04/06 3:04:54 PM AST","J","4","0"
"2021/04/06 3:04:54 PM AST","J","4","1"
"2021/04/06 3:04:54 PM AST","J","4","0"
"2021/04/06 3:04:54 PM AST","J","4","0"
"2021/04/06 3:04:54 PM AST","J","4","0"
"2021/04/06 3:04:54 PM AST","J","4","0"
"2021/04/06 3:04:54 PM AST","J","4","0"
"2021/04/06 3:04:55 PM AST","J","4","0"
"2021/04/06 3:04:55 PM AST","J","4","0"
"2021/04/06 3:04:55 PM AST","J","4","0"
"2021/04/06 3:04:55 PM AST","J","4","0"
"2021/04/06 3:04:56 PM AST","J","4","0"
"2021/04/06 3:04:56 PM AST","J","4","0"
"2021/04/06 3:04:56 PM AST","J","4","0"
"2021/04/06 3:04:56 PM AST","J","4","0"
"2021/04/06 3:04:56 PM AST","J","4","0"
"2021/04/06 3:04:57 PM AST","J","4","0"
"2021/04/06 3:04:57 PM AST","J","4","0"
"2021/04/06 3:04:57 PM AST","J","4","0"
"2021/04/06 3:04:57 PM AST","J","4","0"
"2021/04/06 3:04:57 PM AST","J","4","0"
"2021/04/06 3:04:58 PM AST","J","4","0"
"2021/04/06 3:04:58 PM AST","J","4","0"
"2021/04/06 3:04:58 PM AST","J","4","0"
"2021/04/06 3:04:59 PM AST","J","4","0"
"2021/04/06 3:04:59 PM AST","J","4","0"
"2021/04/06 3:04:59 PM AST","J","4","1"
"2021/04/06 3:05:00 PM AST","J","4","0"
"2021/04/06 3:05:00 PM AST","J","4","0"
"2021/04/06 3:05:02 PM AST","J","4","0"
